ANO;MES;PRODUTO;DESCCOMPLETA;VALOR_TOTAL_LIQUIDO;IMPOSTOS;VERBA_BONIFICACAO;CUSTO_LIQUIDO;CUSTO_FISCAL_TOTAL
2022;12;25561;"VH POR CONVENTO VILA 750ML SC TT ARAG";59.9;5.54;0;31.45;34.66
2022;12;25959;"GELEIA M GASSER 340G DAMASCO";184.45;17.06;0;114.87;125.28
2022;12;25811;"VH URU CASCO VIEJO RSV 750ML TT TANNAT";239.6;22.16;0;127.81;140.84
2022;12;1452;"TIRA MANCHAS OMO 380G R BCAS";99.5;9.2;0;62.97;62.97
2022;12;1962;"CERA DEP DEPI ROLL 100G TRAD";103.84;0;0;70.09;70.09
2022;12;14613;"POLPA FRUTA BOACHA 100G UVA";140.01;0;0;83.26;83.26
2022;12;21598;"SALAME ITA FAT RAR MILANO 80G";813.6;75.26;0;429.37;429.37
2022;12;18798;"CALDO KNORR ZR SAL 48G GALINHA";202.86;52.11;0;99.05;99.09
2022;12;30847;"CHOC B DOMA 100G 60 CACAU";792.84;73.34;0;467.26;467.26
2022;12;29906;"AZEITE CHI OLIVATTO EV 500ML";101.7;0;0;67.2;67.2
2022;12;21711;"LAVA R LIQ C BRILHANTE 500ML PROMO LIMP T RF";388.7;35.95;0;250.31;255.73
2022;12;19250;"VH POR A LENDA RSV ALENT 750ML TT";595;55.04;0;368.24;368.24
2022;12;20565;"TACA AGUA VD TROP PALM 310ML";114.5;10.59;0;54.1;57.99
2022;12;9810;"ESP BRA GARIBALDI 750ML PROSECO ROSE";918;84.92;0;616.66;620.5
2022;12;26932;"SAND HOT POCKET SADIA 145G MAIONESE GRILL";27.92;2.58;0;17.52;17.52
2022;12;30627;"SOUSPLAT CROMUS COPA 22 4UN";179.1;45.81;0;66.2;66.2
2022;12;16206;"PICOLE KIBON CLAS CHICABON 62G";366;33.86;0;244.18;244.18
2022;12;21874;"BISC MAIZENA RENATA 200G";276.39;25.57;0;184.24;184.43
2022;12;22858;"HAMBURGUER ANGUS CARA PTA 400G BRISKET";287.76;0;0;172.63;172.63
2022;12;8230;"CHA OETKER 22.5G VDE MENTA";272.79;25.23;0;149.4;149.4
2022;12;14963;"PALITO BIG TRES QJOS 1KG";1849.7;312.02;0;1035.21;1035.6
2022;12;17676;"SORV KIBON CORNETTO CROCANTE 63G";243;22.48;0;162.16;162.16
2022;12;24722;"BOLINHO VITAO 35G BAUN COB CHOCO";44.82;4.15;0;25.05;25.12
2022;12;16028;"LAVA R LIQ OMO ROUPAS DELIC 450ML ORIG";25.98;2.4;0;17.2;17.2
2022;12;29704;"BOWL CER WOLFF 10X4,5CM RETRO VERM";83.7;7.74;0;40.66;40.65
2022;12;16025;"TEMPERO ARISCO 300G S PIMENTA";31.92;2.95;0;19.23;19.23
2022;12;29421;"BISC FRA AMANT LM POULARD 110G";43.8;4.05;0;23.94;23.94
2022;12;11079;"COPA DEF FAT SADIA 100G";565.14;52.28;0;410.21;410.21
2022;12;28962;"BEB QUENTAO COLLINA 1L";63.92;5.91;0;40.17;40.17
2022;12;21326;"CAP CAFE ESPRESSO LAVAZZA 55G 10CAP LUNGO AVVOLG";58;10.44;0;28.29;28.29
2022;12;2287;"BISC AMANT POR DANCAKE COOKIES 454G ";478.8;44.29;0;259.37;259.36
2022;12;24089;"DESOD AERO F DOVE 150ML CLINICAL ORIG";209.5;0;0;143.41;152.78
2022;12;11707;"LOMBO SUINO DEF CIA CARNE COZIDO KG";471.36;0;0;312.92;312.92
2022;12;30763;"BATATA YOKITOS ONDULADA 90G";205.85;19.04;0;119.58;119.58
2022;12;19534;"TEMPERO KNORR ZR SAL 32G FRANGO";34.9;3.23;0;21.33;21.34
2022;12;28153;"VH ESP NUVA 750ML TT TEMP";183.6;16.98;0;100.51;100.51
2022;12;16064;"CR TRAT SEDA BOOM 300G HIDRATA";35.96;0;0;21.18;21.18
2022;12;25331;"PRATO SOB CRIST WOLFF DAISY 28CM";35.94;3.32;0;28.17;30.18
2022;12;2320;"CHA MATTE LEAO 1.5L ORIG";177.69;0;0;114.57;114.57
2022;12;25772;"VH CHI D DOMINGA RSV 750ML TT 4 CEPAS";489.3;45.26;0;275.25;303.31
2022;12;9073;"FARINHA AMENDOA V ERVAS 100G";239.2;61.18;0;97.02;97.02
2022;12;23231;"PETISQUEIRA BAMBU LYOR 26X26X1 4DIV QUEBRA CABECA";111.92;28.63;0;57.72;57.72
2022;12;11465;"PEITO PATO VILLA GERM 480G";69.8;0;0;65.41;65.41
2022;12;31105;"PIZZA BIG LOMBO ABAC PQ ";96;8.08;0;32.07;32.07
2022;12;6448;"EMPADA OFFGLUTEN FGO 180G";478.5;44.26;0;292.67;292.67
2022;12;26011;"LIMP BANHEIRO VEJA OXI 500ML 20DESC LAV";222.02;20.54;0;138.93;138.94
2022;12;1441;"ACHOC DIET Z LAC LOWCUCAR 210G";88.6;8.2;0;53.36;54.84
2022;12;30796;"CERV BRA HAUSMALTE 473ML YOUNG HOPS";154.8;0;0;107.96;107.96
2022;12;17731;"AROMAT APAR BOM AR SENS 250ML RF ALEGRIA";306.25;55.12;0;189.61;189.61
2022;12;29608;"WHISKY ESC THE GLENLIVET RSV 750ML";239;22.11;0;145.24;165.24
2022;12;3293;"PIZZA BIG QUATRO QJOS MD";121.5;10.21;0;23.89;23.89
2022;12;5672;"MOLHO TOM HEMMER ORIGINALE 320G AZEITONA";54.5;5.04;0;31.96;32.24
2022;12;31315;"VH CHI TANTEHUE 750ML TT C SAUV";508.5;47.04;0;269.26;269.26
2022;12;14945;"FAR SEM LA MOLISANA 1KG GRANO DURO";186.89;47.83;0;86.11;86.11
2022;12;28557;"ARROZ PARBO TIO JOAO 1KG";38.94;2.7;0;24.19;24.19
2022;12;23314;"CONJ FACAS CHUR LYOR 23CM 6PC PTO";179.7;45.97;0;69.12;69.12
2022;12;29605;"GIN BRA 1650 700ML DRY LONDON";269.7;24.95;0;179.73;179.73
2022;12;25158;"SORV DELICIUS DELICATO 1.5L PISTACHIO";437.8;40.5;0;282.21;282.25
2022;12;19057;"LIMP BANHEIRO VEJA OXI 500ML SQUE";318.48;29.46;0;202.01;202.1
2022;12;21748;"LAVA LOUCAS C CIF 420G ERVA DOCE";125.82;11.64;0;81.42;81.42
2022;12;21621;"CAP CAFE DOLCE GUSTO 128G CASEIRO";2104.13;147.33;0;1426.3;1426.3
2022;12;29073;"CALDO KNORR ZR SAL 48G CNE";104.11;26.74;0;44.09;44.09
2022;12;29397;"COND DOVE 300ML NUTRICAO GERANI";89.7;0;0;62.66;62.66
2022;12;29877;"PASTEL FGO OFFGLUTEN 250G";296.1;27.39;0;175.6;175.6
2022;12;31049;"CREMOGEMA MAIZENA 380G";194.7;18.01;0;118.34;118.34
2022;12;29910;"LASANHA SEARA 600G PRESUNTO QJO";241.02;0;0;168.82;168.82
2022;12;25387;"PRATO PRATIC FUNDO VD 21.5CM";49.5;4.58;0;21.34;22.88
2022;12;22505;"BROWNIE ZR BELIVE 40G CHOCO COCO";100.62;9.31;0;63.13;63.37
2022;12;2149;"CABO CARGA TRAMONTINA TRANSFERENCIA";417;106.69;0;193.37;193.37
2022;12;21746;"LAVA LOUCAS C CIF 420G NEUTRO CAMOM";105.75;9.78;0;67.57;67.57
2022;12;4774;"AREIA HIG PURINA TIDY CAT 6989 2KG";350.9;89.76;0;157;157
2022;12;9167;"QUEIJEIRA PLASUTIL DEC CAF MANHA";188.3;17.42;0;76.19;77.32
2022;12;20864;"CHA MATE ORG NATIVE 1L LIMAO";9.99;.92;0;6.32;6.32
2022;12;22803;"CARPACCIO SALMAO DAMM 100G";224.82;40.49;0;126.18;126.62
2022;12;20645;"LUVA BANHO TIRA PELOS MAIS DOG";99.75;25.52;0;35.14;35.14
2022;12;5922;"PAPRICA CIA ERVAS DEFUMADA 100G";278.6;71.25;0;122.5;122.49
2022;12;26949;"PAO QJO TRAD QUALY 375G PRESUNTO";253.76;23.47;0;165.57;165.58
2022;12;15513;"BOIA MOR RED 60CM";206.7;52.86;0;88.1;88.1
2022;12;10414;"BETERRABA ORG FITO 500G";59.4;0;0;34.8;34.8
2022;12;14760;"MOEDOR BR SPICES 90G MIX PAELLA";35.96;3.33;0;22.36;22.36
2022;12;9802;"FLOR MAIO P11";41.94;3.88;0;17.73;17.73
2022;12;27114;"BALDE GELO CRIST LYOR 800ML";49.9;4.62;0;20.68;22.17
2022;12;1653;"BACIA ASTRA BORDO 14L";279.3;71.45;0;113.33;114.91
2022;12;27049;"ARROZ ARBORIO ITA LA PASTINA 1KG ";587.72;41.16;0;382.7;382.7
2022;12;15593;"VH BRA MIOLO SLC 750ML ROSE";1973.7;182.57;0;1056.01;1056.7
2022;12;20360;"TRAVESSA INOX OCTOGONAL 45X30CM";109;27.89;0;59.04;59.04
2022;12;1649;"BABADOR MULTIKIDS SILIC TIGRE";147.6;37.76;0;60.02;60.88
2022;12;29507;"PRATO SOB CRIST LYOR 20CM BORD DOUR";98;9.07;0;56.58;56.58
2022;12;29508;"PRATO CRIST LYOR RASO 28CM BORD DOUR";99.2;9.18;0;99.73;99.74
2022;12;30614;"SUPLEM M TITANIUM 100WHEY RF 900G BAUN";716;183.19;0;329.48;329.48
2022;12;14449;"ESP BRA C VALDUGA SUR LIE 750ML BCO";581.4;53.78;0;372.02;372.02
2022;12;10086;"MASSA FOLHADA AROSA 400G";1139.98;0;0;766.41;766.41
2022;12;15161;"ENXAG COLGATE PLAX 250ML ICE FUSION";16.9;0;0;11.77;11.8
2022;12;19004;"ARROZ ORG INT PRATO FINO 500G";19.98;1.4;0;12.57;12.57
2022;12;5624;"BOLINHO C SUICA T MONICA 40G BAUN";3.98;.37;0;2.42;2.45
2022;12;23998;"MASC CAP SIAGE 250G RECON FIOS";619.19;0;0;397.5;397.5
2022;12;25086;"BURRITO HOT POCKET SADIA 112G FGO REQ";507.35;46.93;0;296.53;296.53
2022;12;8727;"CURRY CIA ERVAS TB 20G";77.4;19.8;0;34.49;34.73
2022;12;26934;"LASANHA SADIA MINI 350G BOLONHESA";406.52;0;0;272.24;272.24
2022;12;10682;"SORV H DAZS 473ML COOKIES";648.7;60;0;421.68;421.68
2022;12;23312;"CONJ FACAS INOX LYOR 22CM 6PC CHURR";34.9;8.93;0;13.79;13.79
2022;12;24319;"PLUG MACHO TRAMONTINA 2P T 10A PTO";83.3;7.71;0;35.53;35.67
2022;12;1079;"MAC LA MOLISANA 500G CONCHIGLIONI";83.94;0;0;52.64;52.64
2022;12;25582;"XICARA VD DYNASTY IRISH COF 120ML";239.76;22.18;0;91.44;98.32
2022;12;18598;"DONUTS ST MICHEL 180G GOTAS";205.93;19.05;0;105.12;105.13
2022;12;27056;"BISC CROSTINI ITA LA PASTINA 200G S MAR";171.54;15.87;0;102.76;107.95
2022;12;27981;"CR LEITE PLANT NOMOO 300G";129.56;33.15;0;58.3;58.31
2022;12;31055;"ESPETO CHURR INOX TRAMONTINA 65CM";89.7;22.94;0;34.66;34.66
2022;12;28320;"CACHACA CABARE FIRE 1L";143.7;13.29;0;88.06;114.69
2022;12;23825;"PETIT GATEAU MR BEY 160G DOCE LTE";118.13;10.93;0;99.88;99.88
2022;12;22397;"LIMP BANHEIRO UAU 7 EM 1 500ML";139.95;35.81;0;56.38;56.38
2022;12;22654;"PIZZA BIG SALM PALM CR PEST MEIA MD";153;12.84;0;45.89;45.91
2022;12;4345;"BISC RECH TAGO 180G TIRAMISSU";497.5;46.02;0;291.5;291.5
2022;12;20987;"CONJ CANUDO VD DYNASTY 20CM 4UN C ESC";134.1;34.29;0;65.41;65.41
2022;12;25664;"PRIME RIB DUROC VPJ KG";87.14;0;0;56.08;56.08
2022;12;18969;"VELA FILTRO LORENZETTI ACQUA DUE";101.7;26.01;0;43.18;44.8
2022;12;28145;"AMAC C YPE 1L ANTIBAC";146.93;13.59;0;106.18;106.18
2022;12;14533;"T BONE CARA PRETA ANGUS KG";512.64;0;0;462.67;462.67
2022;12;29213;"TILAPIA POSTAS BRAZILIANFISH 700G";249;17.4;0;159.96;159.96
2022;12;1643;"ADOC ASPARTAME Z CAL 100ML";219;56.02;0;114.43;114.43
2022;12;29396;"SH DOVE 300ML NUTRICAO GERANI";49.8;0;0;37.86;37.86
2022;12;9472;"OLEO COCO NAT LIFE EV 200ML";206.55;0;0;140.2;140.2
2022;12;22530;"IOG NAT INT ATILATTE 500G";39.96;0;0;26.6;26.61
2022;12;6135;"VH ARG 34 750ML TT C SAUV";239.4;22.14;0;144.35;152.12
2022;12;29177;"AGUA M S GAS FONT DOR 500ML";67.6;0;0;41.31;41.31
2022;12;5015;"PAO BIG FRANCES RUSTICO KG";36.28;6.11;0;8.01;8.01
2022;12;3140;"LICOR BRA STOCK 720ML CR CASSIS";107.8;9.97;0;70.79;78
2022;12;2388;"CREAM CHEESE BIG ESP CAMARAO 2UN";176;29.67;0;18.61;18.61
2022;12;25596;"VH POR T XISTO 750ML SC TT CAST ARAG";52.9;4.89;0;30.17;33.24
2022;12;19220;"VH BRA MIOLO WILD GAMAY 750ML";349.5;32.33;0;205.7;216.63
2022;12;7186;"MEL S BARBARA PROP 300G GENG ROMA";24.9;3.88;0;12.53;12.53
2022;12;15383;"GELEIA SCHWARTAU 340G DAMASCO";136.49;12.63;0;76.52;83.26
2022;12;29311;"CERV ALE MECKLEN 500ML WEISSBIER LT";222.4;0;0;140.43;140.43
2022;12;29668;"TACA VH CRIST HERMITAGE 770ML BEATRIZ";239.6;22.16;0;137.33;137.33
2022;12;28226;"MOLHO PIMENTA BRAVO 60ML HABANERO";29.8;2.76;0;15.34;15.34
2022;12;3223;"PIZZA BIG FIT ZR LAC MD";75;6.3;0;18.73;18.74
2022;12;25965;"MOSTARDA VERDEMAR 200G PIM VDE";15.97;1.48;0;13.75;15
2022;12;6434;"DESODOR GEL PATO 2 DISCOS RF";19.98;1.85;0;11.56;11.56
2022;12;24998;"SUCO C JAL 625ML TANJAL";252.89;23.39;0;154.48;154.48
2022;12;24369;"PURE FRA MONIN 1L MGO";198;18.32;0;143.3;154.4
2022;12;11099;"CORACAO FGO PERDIGAO NABRASA 800G";288;0;0;191.71;191.71
2022;12;21458;"VH ESP PALACIEGA CRIANZA 750ML";77.9;7.21;0;46.35;49.25
2022;12;29552;"ASSAD ACO ANTIAD LYOR 37X25,5X5CM RET";199.5;51.03;0;79.29;79.29
2022;12;19129;"AROMAT APAR BOM AR 250ML RF 2UN PRO LAV RF";364.23;65.52;0;217.71;217.71
2022;12;30240;"CHOC PO ZR FRALIA GOURMET 250G WHEY";79.9;20.44;0;28.43;28.43
2022;12;29429;"BISC FRA LM POULARD 250G LT LIMAO";59.9;5.54;0;36.8;36.8
2022;12;30486;"PETISQUEIRA CER LYOR 10X32CM 3PC BDJ BAMBU";239.6;61.29;0;99.1;99.1
2022;12;24792;"VH CHI C DIABLO RSV PRIV 750ML CARM";387;35.8;0;231.14;254.7
2022;12;29747;"GARRAFA TERM WOLFF 600ML BIRD NUDE";99;25.33;0;38.08;38.08
2022;12;7750;"PIZZA BIG BACON MEIA MD";480;40.38;0;160.58;160.64
2022;12;23984;"CC CREAM SIAGE 100ML RECON FIOS";99.8;0;0;56.96;56.96
2022;12;28092;"FONDUE S VICENTE 250G CHOCO";79.8;7.38;0;49.38;49.38
2022;12;22350;"FILE ACEM KG";20.59;0;0;14.56;14.56
2022;12;16670;"HAMBURGUER SEARA GOURMET ANGUS 400G";155.4;0;0;102.65;102.65
2022;12;20552;"LEITE PO INT CAPRILAT 200G SH";179.91;0;0;136.65;136.65
2022;12;15354;"GELEIA C MADEIRA GOURM 240G MGO PIM";647.09;59.86;0;372.87;372.87
2022;12;8930;"FARINHA CENTEIO VITAO 500G";39.67;10.14;0;18.05;18.06
2022;12;22239;"AVE FIESTA SEARA TEMP ORG KG";1294.43;0;74.12;1156.02;1230.13
2022;12;27662;"TIRAS FGO VEG SADIA 300G";99.6;25.48;0;41.12;41.12
2022;12;30027;"CONDIM AZEITE ILIADA 250ML TRUFAS";199.6;18.46;0;111.81;111.81
2022;12;21327;"CAP CAFE ESPRESSO LAVAZZA 55G 10CAP LUNGO LEGGERO";58;10.44;0;31.71;31.71
2022;12;29870;"HAMBURGUER MINI FAZ FUTURO 240G";199.34;50.99;0;80.68;80.68
2022;12;30189;"ESP BRA C VALDUGA ARTE 375ML BRUT";335.3;31.02;0;213.56;213.56
2022;12;19506;"LEITEIRA SCALLA STANDARD BCA";55.9;5.17;0;23.4;23.83
2022;12;29757;"POTE PORC WOLFF 8X6X11CM TP BCO BIRDS";80.73;7.47;0;45.15;45.15
2022;12;30471;"GALHETEIRO VD LYOR 180ML";97.65;9.03;0;44.72;44.71
2022;12;29744;"CANECA CER B GOURMET 240ML PTO MATT";59.97;5.55;0;31.19;31.19
2022;12;3111;"LICOR EUA JACK DANIELS 1L FIRE";509.7;47.15;0;334.54;348.74
2022;12;29749;"LEITEIRA PORC WOLFF 230ML FLOWER";59;5.46;0;26.73;26.72
2022;12;20511;"PRATO DOCE PEARL 2 ANDARES 32X24CM";258;23.87;0;113.74;113.74
2022;12;24791;"VH CHI C DIABLO RSV PRIV 750ML C SAUV";645;59.66;0;385.23;408.79
2022;12;29626;"BISC CROSTINI ITS PIZZA 100G PUGLIESE";23.9;2.21;0;13.29;13.29
2022;12;7253;"IOG PROT APRECIARE WHEY 14 250G MGO";119.85;0;0;84.99;84.99
2022;12;29024;"CONDIM AZEITE EV OLITALIA 250ML ALECRIM";79.8;7.38;0;47.17;47.17
2022;12;28669;"MAC FIRMA ITALIA 175G FETTUC CARBO";47.7;0;0;27.64;27.64
2022;12;30762;"SALG YOKITOS 153G PRESUNTO";89.5;8.28;0;55.36;55.36
2022;12;29172;"ASSAD VD SHANDONG QUAD 1.8L";698.6;64.62;0;318.65;318.65
2022;12;27522;"SALSICHA HOT DOG SADIA KG";520.26;48.12;0;311.96;311.96
2022;12;6301;"MACARON BIG TOFFEE KG";6.43;1.08;0;1.76;1.85
2022;12;28679;"CERV ALE S WEISSE 500ML FESTWEISSE";179.46;0;0;442.98;442.98
2022;12;23224;"BANDEJA BAMBU LYOR 12.5X12.5X1.5";18.9;4.83;0;6.76;6.76
2022;12;22796;"KANI KAMA DAMM 250G";304.3;28.15;0;177.26;177.38
2022;12;28249;"BEB KEFIR ORG ORGAN 250ML TANG GENG";10.99;1.02;0;6.23;6.23
2022;12;24425;"ARROZ PRETO CAMIL 250G";13.98;.98;0;9.07;9.07
2022;12;19318;"VELA ANIV GLITER REGINA AZUL N 08";97.9;25.03;0;33.35;33.35
2022;12;30150;"DRACENA MINI CERCA SUL UN";89;8.23;0;41.29;41.29
2022;12;31604;"VH ITA CORTE VIOLA 750ML BCO";59.9;5.54;0;34.25;34.25
2022;12;28459;"PRATO SOB CER ALLEANZA 19.5CM PINK";479.4;44.34;0;241.9;241.9
2022;12;5531;"FARINHA PANKO KOR WOOMTREE 200G";47.8;12.23;0;26.04;26.04
2022;12;31606;"VH ITA RICAMO 750ML TT";79.8;7.38;0;45.62;45.62
2022;12;7490;"JOGO FACA TRAMONTINA PLENUS MIST 6P";89.9;23;0;24.43;25.44
2022;12;30648;"ESP BRA BEBBER VERO 750ML BCO";399.5;36.95;0;250.61;250.61
2022;12;3374;"ESCOVA LIMPA MAM MULTIKIDS AZUL";39.8;10.18;0;15.33;16.27
2022;12;27092;"PRATO SOB PORC LYOR 19,5CM ATLANTIS";31.98;2.96;0;15.92;17.09
2022;12;27289;"JOGO TACA CHAMP CRIST WOLFF 300ML 2PC BCO DOUR";455.4;42.12;0;342.37;366.66
2022;12;28894;"HAV SI NEON GLOW LIMA 41";49.9;12.77;0;21.77;21.77
2022;12;27531;"PICANHA SUINA BIG CHURRASCO KG";942;0;0;398.74;398.74
2022;12;20291;"MARSHMALLOW EUA R MOUNTAIN BCO 300G TRAD";359;91.83;0;168.02;168.02
2022;12;29620;"BISC INT CROSTINI PANDORE 250G";149.4;13.82;0;83.32;83.32
2022;12;26004;"VH ARG NORTON 750ML SC TT C SAUV";79.9;7.39;0;45.01;49.6
2022;12;11160;"LASANHA SADIA 600G PRESUNTO";297.34;0;0;211.09;211.09
2022;12;26206;"HAV KIDS MINIONS AMA PTO AMA 23";49.9;12.77;0;17.9;17.9
2022;12;27091;"SOUSPLAT PLAST BALLS LYOR 32CM";39.9;3.69;0;17.32;18.61
2022;12;26459;"EXEC BIG ISCAS MIGNON ACEB 160G";2750;464.17;0;797.22;797.22
2022;12;4263;"VITAM BIG ACAI 300ML";96;24.56;0;26.85;26.85
2022;12;22171;"VH CHI CS AMADA 750ML SYRAH";59.9;5.54;0;30.65;32.58
2022;12;28382;"CARNE PANELA BIG 160G";272;22.89;0;118.01;118.02
2022;12;24852;"FILE FGO BIG GREL 160G";1314;110.54;0;335.29;335.31
2022;12;27810;"AMAC BABY SOFT 2L ENVOLVENTE";78.88;7.3;0;48.67;49.28
2022;12;27354;"QUADRITOS PEIXE EMP COSTA SUL 400G";42.25;3.91;0;23.96;24.22
2022;12;14600;"POLPA FRUTA BOACHA 100G GOIABA";77.22;0;0;49.54;49.54
2022;12;11552;"CREAM CHEESE Z LAC POLENGHI 150G";251.17;0;0;176.9;176.9
2022;12;25526;"ESP BRA C VALDUGA 130A 1.5L MAGNUM BRUT";225;20.81;0;200.9;200.91
2022;12;24609;"HAV BABY PEPPA PIG VDE JARD 20";39.9;10.21;0;14.71;15.32
2022;12;30363;"FEIJOADA VEG URB FARMCY 315G";71.8;18.37;0;29.93;29.92
2022;12;26209;"HAV KIDS MINIONS AMA PTO AMA 29";79.84;20.43;0;37.49;37.49
2022;12;5834;"REFRESCO TANG 25G TANGERINA";13.9;3.55;0;5.32;5.82
2022;12;30594;"BISC AGUA AYMORE 145G";29.88;2.76;0;18.72;18.72
2022;12;27770;"CHOC B SUI MILKA 100G CHIPS AHOY";59.95;5.55;0;59.95;59.95
2022;12;20556;"BOWL CRIST DIAMOND 12,5X9,5C STAR";167.3;15.48;0;69.1;69.92
2022;12;27719;"GELEIA CRESCENTI 380G MARMELADA";41.97;3.88;0;25.18;25.18
2022;12;26861;"LONZA CINFAES KG";71.17;0;0;42.72;42.72
2022;12;20670;"PRATO CER LEAF DECO 24,5X24,5X3CM BAN VDE";359.4;91.95;0;123.48;123.48
2022;12;10965;"REQ P ALEGRE LANCHE KG";83.27;0;0;56.39;56.39
2022;12;28369;"CHOCOLATE QUENTE BIG UN";176;45.03;0;57.95;58.71
2022;12;21089;"JOGO CH FENDA TRAMONTINA 6PC";199.5;18.45;0;105.45;105.45
2022;12;9048;"ERVAS FINAS CIA ERVAS TB 15G";51.6;9.28;0;23.23;23.23
2022;12;24313;"PLUG ANGUL TRAMONTINA 2P T 10A BCO";35.8;3.31;0;15.92;16.6
2022;12;14611;"POLPA FRUTA BOACHA 100G MGO";183.09;0;0;108.89;108.89
2022;12;20582;"CONJ QJO BAMBU LYOR 15,5X22,5CM 2PC TAB FACA";49;12.54;0;14.98;14.98
2022;12;5846;"REFRESCO TORNADO 20G ABAC";4.14;1.04;0;1.76;2.02
2022;12;30622;"VH BRA ALIANCA C CRUZ 750ML TT MERLOT";129;11.93;0;81.94;81.94
2022;12;23543;"MAC S GL CASARAO FUSILI 300G BET BAN PIM";29.96;0;0;19.16;19.16
2022;12;24627;"HAV KIDS SLIM PRINC AZ WATER 23";24.95;6.38;0;17.82;17.82
2022;12;10677;"CAPELETTI JOSELITO 400G CNE";37.8;0;0;20.88;20.88
2022;12;25398;"APAR JANTAR LYOR PORC 20PC DELICATE";251.3;23.25;0;203.34;209.36
2022;12;28242;"CR AMENDOIM HYPE 450G BRIG";32.9;3.04;0;19.21;19.21
2022;12;28377;"MISTO QUENTE BIG UN";1236;208.72;0;293.62;294.04
2022;12;22178;"LUVA SILIC PRATIC CASA";79.8;20.41;0;28.12;28.12
2022;12;25356;"ESPREMEDOR LARANJA MIMO";158;14.62;0;66.67;67.79
2022;12;21929;"HIDRAT DOVE MAOS 75ML AVOCADO";18.98;0;0;12.54;12.54
2022;12;14803;"VH ARG DV CATENA 750ML C SAUV MALB";452;41.81;0;292.71;292.71
2022;12;20405;"SALADEIRA MELAMINA B GOURMET BCA";194.6;18;0;112.84;115.6
2022;12;23117;"JOGO COPO VD DCASA STELLA 300ML 6P";119.8;11.08;0;51.23;55.08
2022;12;5699;"REFRESCO FRESH 10G UVA";7.67;1.96;0;1.91;1.97
2022;12;11609;"TAMARINDO 200G";25.96;0;0;12.99;13
2022;12;28455;"PRATO SOB CER ALLEANZA 19,5CM CENAS";164.4;15.21;0;97.73;97.73
2022;12;30114;"MAC P ZARA GRAN DURO 500G FUSILLI BUCATI";53.7;0;0;30.75;30.75
2022;12;24882;"PRATO CER B GOURMET LEMON 16X11CM";29.9;7.65;0;11.02;11.02
2022;12;23259;"PRATO PORC LYOR CLEAN RASO 26CM";49.8;4.61;0;21.51;22.1
2022;12;24118;"BEBEDOURO PLASTPET PET DRINK 300ML VERM";39.9;10.21;0;14;14
2022;12;1757;"CABIDE ARTHI PORTA VASSOURA";159.6;40.83;0;70.01;70.17
2022;12;26135;"ACAI NATUREON 150ML BANANA";9.9;2.53;0;4.53;4.53
2022;12;29367;"BACALHAU DESF BIG KG";132.26;33.84;0;80.72;80.72
2022;12;23059;"FACA INOX DYNASTY 37,6CM EASY GRILL CHUR";119.7;30.62;0;37.33;37.33
2022;12;26726;"SORV TRIBBU PREMIUM 500ML NINHO AVELA";59.98;5.55;0;36.2;36.2
2022;12;23322;"CONJ COLHER MESA LYOR 18CM 6UN PTO";119.8;30.65;0;43.49;43.49
2022;12;23232;"PETISQUEIRA BAMBU LYOR 33X19X1 4DIV LINEA";57.15;14.62;0;22.05;22.05
2022;12;24724;"HAV DUAL PTO 39";59.9;15.32;0;21.59;22.03
2022;12;26138;"VH FRA PREMIER 750ML RS";199.8;18.48;0;114.43;122.62
2022;12;29533;"ACUCAREIRO PORC LYOR 9,5X9,5X13,5CM BUTTERFLY";79.8;7.38;0;44.95;44.95
2022;12;2116;"URAMAKI BIG SKIN 4UN";48;8.09;0;6.24;6.24
2022;12;23162;"PRATO CRIST PEARL CORAC 20X2CM RS";149.75;13.85;0;161.06;161.06
2022;12;26687;"PANCETA VO MARIQ KG";66.64;0;0;41.62;41.62
2022;12;14499;"KIT VH ROJEMAC BOMBA VACUO 3PC";49.9;12.77;0;16.3;16.3
2022;12;7932;"BRUSQUETA BIG BACON KG";20.12;3.39;0;12.78;12.79
2022;12;4137;"CERV BRA BRUDER WEIZEN 600ML";33.93;0;0;24;24
2022;12;29531;"XICARA CHA PIR PORC LYOR 200ML BUTTERFLY FLOWE";79.8;7.38;0;41.85;41.85
2022;12;17772;"VIEIRA BOM PEIXE DESC CONG 200G";69.9;17.88;0;34.72;34.72
2022;12;5867;"REFRESCO TORNADO 20G MARAC";.69;.17;0;.33;.37
2022;12;25906;"SACA ROLHAS MIMO EMBORRACHADO";207;19.15;0;93.9;93.9
2022;12;23126;"TACA VD HERMIT PALACE 330ML AZUL";125.58;11.62;0;84.24;90.57
2022;12;1128;"PIZZA BROTINHO BIG PRESUNTO KG";5.04;.42;0;1.86;1.88
2022;12;23358;"SALADEIRA PORC BEADS BCO 18X5CM CORAC";29.95;2.77;0;26.85;28.83
2022;12;31526;"POTE LEITE PO KUKA AZ";27.9;2.58;0;14.75;14.75
2022;12;14798;"VH ARG CATENA 750ML C SAUV";149.9;13.87;0;98.42;113.67
2022;12;31433;"VH CHI FLORA 750ML TT C SAUV";77.9;7.21;0;43.11;43.11
2022;12;22161;"COLHER SOB ROJEMAC BERNA UN DOUR";14.5;3.71;0;5.03;5.03
2022;12;817;"QUEIJADINHA BIG KG";222.71;37.57;0;129.56;129.56
