ANO;MES;PRODUTO;DESCCOMPLETA;VALOR_TOTAL_LIQUIDO;IMPOSTOS;VERBA_BONIFICACAO;CUSTO_LIQUIDO;CUSTO_FISCAL_TOTAL
2022;11;26641;"KIT BOX GF STRAWPLAST REFORC 10UN CHURRAS BCO";111.93;10.35;0;66.17;66.2
2022;11;27899;"VH CHI LOMA NEGRA 750ML TT CARM";37.9;3.51;0;20.62;20.62
2022;11;20060;"LUMINARIA LED KIAN FLEX GARRA 4W PT";138;12.77;0;68.81;73.26
2022;11;29729;"MACA DESID TRAD BIG 40G";77.4;13.92;0;22.29;22.29
2022;11;27575;"QUEIJO BUF MOZZ B DEST FAT 150G";98.82;0;0;81.08;81.08
2022;11;26530;"IOG LIQ DANONINHO 850G MGO";107.77;0;0;95.71;95.71
2022;11;28036;"P SOL SUNLESS FACIAL 50 60G";264.19;0;0;178.08;178.08
2022;11;5669;"REFRESCO FRESH 10G GUARANA";.79;.2;0;.32;.32
2022;11;30547;"PULVERIZADOR VERTIX 150ML";31.8;8.13;0;10.35;10.35
2022;11;30925;"BOMBOM CUPIDO URSO 150G MARSHMALLOW";143.4;13.26;0;73.55;73.55
2022;11;27942;"MOLHO PIMENTA CEPERA 270ML SRIRACHA";234.44;21.69;0;114.94;114.95
2022;11;29530;"BOWL PORC LYOR 8,5X4,5CM PEARL BCO";162.5;15.03;0;80.33;80.35
2022;11;14618;"TORTILLA HACIENDA 240G TRAD";270.3;25;0;132.93;132.94
2022;11;24538;"COPO TERM STANLEY CERV 473ML S TPA RS";149;38.12;0;65.76;65.76
2022;11;17673;"MIST BOLO COPRA FAR COCO 300G CHOC";27.9;2.58;0;15.85;15.85
2022;11;24164;"VH CHI GALLARDO RSV 750ML TT C SAUV";294.5;27.24;0;146.59;146.76
2022;11;29536;"RAMEQUIM PORC LYOR 8,5X5CM CLASS BCO";95.92;8.87;0;45.09;45.09
2022;11;15290;"THUIA HOLANDESA P24";714;66.05;0;353.93;353.93
2022;11;18600;"MADELEINE ST MICHEL 150G PREMIUM";44.7;4.13;0;22.1;22.1
2022;11;5534;"ADICIONAL CHEDDAR CREMOSO UN";10;0;0;2.61;2.61
2022;11;21775;"DESODOR NOVICA GELAD 60G";67.77;12.19;0;30.1;30.1
2022;11;28678;"FACA WUNDERHAUS INOX 9CM ACABAMENTO";99.5;25.45;0;27.15;27.15
2022;11;14522;"PERU SADIA TEMP KG";1795.72;0;962.2;478.83;1444.23
2022;11;27941;"MOLHO PIMENTA CEPERA 270ML CHIPOTLE";198.3;18.34;0;96;96
2022;11;25574;"COPO VD DYNASTY NAPOLE 330ML";113.6;10.51;0;66.07;71.03
2022;11;24876;"ESMALTE RISQUE FRIENDS HOW YOU DOIN";26.7;0;0;12.58;12.58
2022;11;31415;"MELAO BEBEZINHO FAMOSA 2KG 3UN";119.4;0;0;0;0
2022;11;25539;"VH BRA ARTE 750ML TT BLEND";299.4;27.69;0;145.91;146.1
2022;11;15702;"PANETTONE ARCOR 530G RECH CHOCO";406.8;37.63;0;258.07;258.07
2022;11;30766;"MILHO PIPOCA YOKI S PREMIUM 650G PT";131.4;33.61;0;61.66;61.66
2022;11;10105;"BANANA OURO KG";13.78;0;0;6.71;6.71
2022;11;29462;"AMAC C MON BIJOU 500ML NOITE SONHOS";90.3;8.35;0;51.05;51.05
2022;11;8133;"MAC BARILLA 500G SPAGHETTONI 7";246.62;0;0;164.52;172.31
2022;11;27750;"PUDIM ZR LINEA 25G BAUN";76.64;19.59;0;26.38;26.37
2022;11;30900;"CAFE DRIP COFFEE MAIS 100G CERRADO";29.9;5.38;0;16.4;16.4
2022;11;27965;"MOLHO SHOYU CEPERA 270G PREMIUM";181.72;16.81;0;93.51;93.51
2022;11;25181;"CAPPUCC MELITTA 200G CHOC LJA";12.98;0;0;9.24;9.24
2022;11;29515;"ROLO ADESIVO LYOR 10X3CM PLAST PORT";23.96;6.14;0;8.03;8.03
2022;11;23946;"SUCO INT ALIANCA 1L TP UVA BCO";413.54;38.25;0;270.2;270.21
2022;11;27975;"AZEITONA RECH CEPERA 380G PIMENTAO";113.7;10.52;0;61.81;61.81
2022;11;22748;"CANECA TERM STANLEY CERV 709ML BCA";192;49.12;0;95.8;95.8
2022;11;18626;"SNACK BROWN RICE UP 60G CHIA E QUINOA";63.6;5.88;0;40.19;40.19
2022;11;19108;"BISC RECH TRAKINAS 126G CHOC";786.37;72.74;0;524.41;524.41
2022;11;26047;"MOLHO SALADA LIZA 234G VINAGRETE";109.89;10.16;0;69.12;69.12
2022;11;27425;"QUEIJO CHEDDAR PRESIDENT 120G";847.9;0;0;542.32;542.32
2022;11;27530;"FRALDINHA SUINA BIG CHURRASCO KG";625.05;0;0;363;363
2022;11;23645;"CAFE STARBUCKS 250G MED HOUSE BLD";1043.64;73.08;0;702.87;702.87
2022;11;24083;"CATCHUP ARISCO 370G TRAD";1918.08;177.42;0;1211.51;1211.49
2022;11;1769;"BOMBOM BIG RECH NOZES 30G";400;67.49;0;104.54;105.62
2022;11;29292;"FILE PIRAMUTABA BEM FRESCO 600G";1199.7;83.87;0;734.62;734.62
2022;11;22859;"HAMBURGUER ANGUS CARA PTA 400G COSTELA";693.06;0;0;682.96;682.96
2022;11;863;"BAURU BIG KG";944.51;159.42;0;299.07;301.9
2022;11;11999;"PE MOLEQUE BIG CREMOSO KG";744.87;125.73;0;321.13;321.14
2022;11;14613;"POLPA FRUTA BOACHA 100G UVA";263.23;0;0;155.85;155.85
2022;11;18435;"LIMP M USO CIF PERF 900ML HARMONIZANTE";131.88;12.2;0;81.75;82.71
2022;11;24323;"AMAC COMFORT 1.8L BRISA FLORAL";607.68;56.21;0;396.18;396.24
2022;11;725;"PAO BIG ESP CR KG";766.25;129.29;0;185.7;186.2
2022;11;26938;"QUEIJO PRATO FAT SADIA 200G";1304.13;0;0;880.73;880.73
2022;11;22498;"IOG NAT DESN ATILATTE 180G AMEIXA";62.58;0;0;45.39;45.41
2022;11;28146;"DESINF YPE 500ML GATILHO ANTIBAC";63.96;16.37;0;28.73;28.73
2022;11;3036;"BARRA NUTS JOY PROT 70G CRAMB AMAR";207.1;19.16;0;98.62;98.63
2022;11;4518;"DESOD AERO F REXONA 150ML S PERF";655.59;0;0;442.5;442.5
2022;11;27904;"MOLHO PIMENTA FRANKS 148ML BUFFALO WINGS";67.6;6.25;0;33.81;33.81
2022;11;11374;"LING CAIPIRA QUE FILE 700G AZEITONA";821.7;76.01;0;486.56;486.56
2022;11;22499;"IOG NAT Z LAC ATILATTE 170G INT";95.76;0;0;69.22;69.22
2022;11;28153;"VH ESP NUVA 750ML TT TEMP";317.2;29.34;0;198.67;198.67
2022;11;759;"ECLAIR BIG KG";217.96;36.77;0;111.45;111.58
2022;11;10491;"MORTAD SADIA FGO 400G";156.04;14.43;0;89.67;89.67
2022;11;27190;"P SOL NIVEA 50 200ML";95.8;0;0;65.8;65.8
2022;11;19231;"PENNE PERDIGAO 350G SUGO MANJERICAO";457.8;0;0;272.11;272.11
2022;11;18526;"CREMOGEMA MAIZENA 460G TRAD";25.96;2.4;0;14.33;14.33
2022;11;25662;"LING PANCETA DUROC VPJ 700G";67.8;6.27;0;42.7;42.7
2022;11;2287;"BISC AMANT POR DANCAKE COOKIES 454G ";359.1;33.22;0;194.53;194.52
2022;11;11106;"LASANHA F MINAS 600G 4 QJO";811.12;0;395.3;668.97;1064.27
2022;11;5444;"COLEIRA DOG PERIGO M 20MM 50CM";25.9;6.62;0;9.37;9.37
2022;11;27908;"MOSTARDA FRENCHS DIJON 340G MEL";74.7;6.91;0;40.67;40.67
2022;11;14276;"HAV TOP MAX AREIA CAFE 39";215.4;55.1;0;86.99;86.99
2022;11;5872;"GRANOLA DIET JASMINE F VERM 250G";335.28;31.01;0;209.73;209.84
2022;11;28574;"AZEITE ITA CLEMENTE EV 500ML";409.46;0;0;279.12;279.12
2022;11;4984;"MANTEIGA S SAL G MESTRI 200G PT";95.88;0;0;69.92;69.92
2022;11;25040;"SALAME ESP RAR HAMBURGUES 80G";842;77.89;0;548.66;548.66
2022;11;29273;"FARINHA TRIGO FIGNA 1KG TRAD";180.96;12.63;0;101.23;101.23
2022;11;25904;"PANETTONE BAUDUCCO 400G GOTAS QJO";137.94;12.76;0;89.14;89.43
2022;11;20302;"QUEIJO GRUYERE CRUZILIA 140G";262.8;0;0;162.85;162.85
2022;11;30492;"BISC ZR JASMINE S SWEET 75G MARACUJA CHIA";57.9;5.36;0;35.5;35.5
2022;11;27897;"VH CHI LOMA NEGRA 750ML RS C SAUV";189.5;17.53;0;103.11;103.1
2022;11;2385;"TATUMAKI BIG 2UN";86.9;14.66;0;9.92;9.92
2022;11;5189;"MOLHO PIMENTA C ERVAS 80ML MAL VERM";127.84;11.83;0;75.65;75.65
2022;11;29391;"FRIGID TRAMONTINA 20CM ALUM TURIM VERM";165.5;42.33;0;79.83;91.33
2022;11;15727;"DESOD AERO F DOVE 150ML RIT ENERG";324.89;0;0;226.83;226.83
2022;11;5568;"PIZZA BIG FGO BARBECUE MEIA GD";198;16.62;0;49.97;50.01
2022;11;24489;"CACHACA FIO OURO 700ML PREMIUM";69.9;6.47;0;47.36;50
2022;11;28557;"ARROZ PARBO TIO JOAO 1KG";19.47;1.35;0;12.1;12.1
2022;11;29883;"QUEIJO PARMESAO RAR CPA PTA KG";96.39;0;0;72.09;72.09
2022;11;17347;"ALVEJANTE TIXAN R COLORIDAS 420G";174.93;16.18;0;109.62;109.62
2022;11;9908;"ALMONDEGA SADIA CNE 500G";332.06;30.72;0;236.51;236.51
2022;11;5764;"AROMAT APAR BOM AR SP 12ML RF L3P2 LAV RF";539.46;97.2;0;295.05;295.05
2022;11;28124;"VH URU GIMENEZ MEND RSV 750ML TT SC MALBEC";119.8;11.08;0;65.58;65.58
2022;11;5858;"QUEIJO GRANA G MESTRI FRAC KG";157.24;0;0;104.43;104.43
2022;11;27342;"COXINHA ASA VILLA GERM 750G";39.98;0;0;39.98;39.98
2022;11;9127;"CANJIQUINHA PINK 500G";79.37;14.2;0;38.97;40.68
2022;11;11900;"DESENG CIF 500ML GATILHO";227.88;21.08;0;138.67;138.67
2022;11;20191;"TRIGO GRAO PINK 500G";11.98;2.16;0;6.39;7.08
2022;11;25906;"SACA ROLHAS MIMO EMBORRACHADO";138;12.77;0;62.2;62.2
2022;11;21088;"ESPATULA PLAST TRAMONTINA LISA 6CM";23.97;2.22;0;9.69;9.81
2022;11;9179;"PANO BETTANIN SEK MICROFIBRA VD";350.74;89.78;0;144.89;144.89
2022;11;25330;"PRATO SOB CER WOLFF VADIM 21CM VERM";268.3;24.82;0;139.96;149.81
2022;11;6873;"MAIONESE LIZA CASEIRA SH 430G";351.56;32.52;0;243.96;243.95
2022;11;28277;"PIPOCA PRONTA YOKI 28G MANT TEMP";114.77;10.62;0;68.51;68.51
2022;11;11063;"MINI MILHO KUHNE CONSERVA 110G";143.4;13.26;0;84.53;84.53
2022;11;9192;"QUEIJO GRANA RAR 18M FRAC KG";363.78;33.65;0;199.44;199.44
2022;11;22854;"ALCOOL GEL YPE 70 350G SQ NEUTRO";71.7;18.34;0;33.31;34.18
2022;11;26929;"FRANGO FACIL TEMP SADIA 1.5KG";131.6;0;0;86.4;86.4
2022;11;2325;"CHAIRA TRAMONTINA PREMIUM";119.8;11.08;0;59.48;61.78
2022;11;29395;"SH SEDA 670ML CERAMIDAS";109.5;0;0;72.57;72.57
2022;11;19774;"CACHACA ANFITRION 750ML JEQUITIBA";170;15.73;0;104.95;104.95
2022;11;29472;"TAPETE BANH LYOR 63X35CM PVC AZ";178.8;45.72;0;66.84;66.82
2022;11;963;"CANJICAO BIG KG";204.83;34.56;0;39.09;39.4
2022;11;27447;"VH URU STA LAURA 750ML BCO SAUV";39.9;3.69;0;22.4;23.69
2022;11;28919;"ESPONJA ACO ASSOLAN 45G 8UN 10DESC";36.26;3.35;0;23.6;23.6
2022;11;6297;"TORTELETE BIG MOUSSE LIMAO CAST KG";14.49;2.45;0;5.03;5.03
2022;11;11691;"TORTA MOUSSE BIG LIMAO KG";301.68;50.92;0;124.81;124.81
2022;11;30515;"LING FGO PIF PAF GRANEL KG";645.63;59.72;0;186.7;186.74
2022;11;11122;"PANCETA SUINA BIG BD KG";3864.03;0;0;2028.56;2028.95
2022;11;18537;"AVEIA FLOCOS INT M TERRA 170G";33.45;8.54;0;14.31;14.6
2022;11;11699;"TOUCINHO PICADO BD KG";127.46;0;0;55.23;55.23
2022;11;30749;"KIBE SEARA 500G";349.7;32.35;0;202.68;202.68
2022;11;27316;"CERV BRA HAUSMALTE 300ML LORD OAK";47.97;0;0;33.2;33.2
2022;11;1841;"RALADOR PRATIC QUEIJOS 234339";99.6;9.21;0;41.19;43.68
2022;11;24798;"VH CHI MAIPO 750ML BCO S BLANC";224.5;20.77;0;122.06;126.19
2022;11;25811;"VH URU CASCO VIEJO RSV 750ML TT TANNAT";119.8;11.08;0;63.91;70.42
2022;11;23224;"BANDEJA BAMBU LYOR 12.5X12.5X1.5";44.7;11.43;0;20.28;20.28
2022;11;2581;"BISC COCO ST MICHEL SABLE 120G";223.5;20.67;0;122.59;122.59
2022;11;5922;"PAPRICA CIA ERVAS DEFUMADA 100G";238.8;61.08;0;104.95;104.95
2022;11;27531;"PICANHA SUINA BIG CHURRASCO KG";957.36;0;0;418.82;418.82
2022;11;25502;"VH CHI STA RITA 120 375ML BCO SAUV BLANC";39.9;3.69;0;23.85;25.13
2022;11;566;"BACALHAU POR MACRO S PELE KG";598.77;153.2;0;364.67;366.26
2022;11;697;"ACENDEDOR CHUR CHERUBINO 700W 127V";495;45.79;0;255.64;256.41
2022;11;22479;"PAO MILHO PULLMAN 450G";405.42;37.5;0;261.71;261.71
2022;11;22858;"HAMBURGUER ANGUS CARA PTA 400G BRISKET";167.86;0;0;100.7;100.7
2022;11;22397;"LIMP BANHEIRO UAU 7 EM 1 500ML";155.34;39.75;0;90.21;90.21
2022;11;18226;"SALG M TERRA ORG 45G PITZO";77.87;7.2;0;49.01;49.01
2022;11;15277;"DESINF PINHO YPE 500ML TRAD";59.9;15.34;0;25.74;26.16
2022;11;27113;"POTE CER LYOR TAMPA 10X10X10CM BAMBU GRANILITE";199.5;51.03;0;89.52;89.51
2022;11;11367;"PATINHO EMB KG";2186.87;0;0;1504.92;1517.49
2022;11;27062;"TOMATE SC ITA LA PASTINA 280G ";271.2;25.09;0;149.17;152.68
2022;11;22661;"PIZZA BIG CAMARAO SUPREMO MD";72;6.05;0;23.92;23.92
2022;11;25745;"PICANHA ARG FINEXCOR KG";423.32;0;0;303.26;303.45
2022;11;27953;"MOSTARDA CEPERA RUSTICA 190G";65.4;6.05;0;34.7;34.71
2022;11;30855;"BOMBOM AMORETTA DELICE 128G AVELA";399;36.91;0;229;228.98
2022;11;25892;"DESOD AERO F ABOVE POCKET 100ML COUNTRY";9.98;0;0;5.47;5.48
2022;11;23342;"QUEIJO GOUDA VIGOR FAT 150G";111.6;10.32;0;69.12;69.12
2022;11;7848;"SAB ESFOL PROTEX ANT ESPINHA 150ML ERVA DOCE";171.6;15.87;0;105.45;105.45
2022;11;9859;"ESP BRA SALTON SERIES 750ML BRUT";203.4;18.81;0;132.16;132.16
2022;11;21864;"LIMP PISO CAFUNE 900ML FLORES";69.5;6.43;0;38.55;38.55
2022;11;1096;"MAC LA MOLISANA 500G GEMELI";104.01;0;0;68.89;68.89
2022;11;23249;"QUEIJO BRIE ILE FRANCE 125G AU BLEU";244.79;22.64;0;202.32;202.32
2022;11;27555;"MASSA LASANHA MASSA LEVE 500G";219.8;0;0;141;141
2022;11;27134;"PRATO PORC LYOR RASO 26CM ATLANTIS";29.9;2.77;0;14.75;15.83
2022;11;2538;"COUSCOUS LA MOLISANA 500G";149.8;13.86;0;83.15;83.15
2022;11;25467;"MOLHEIRA CRIST LYOR TULIPA 200ML";59.7;5.52;0;22.13;23.71
2022;11;28539;"COALHADA SECA INT BALADIA 200G";115.19;0;0;69.48;69.48
2022;11;24425;"ARROZ PRETO CAMIL 250G";41.94;2.94;0;27.21;27.21
2022;11;4944;"BISC WAFER G LAGO W ROLL 80G CAPUCC";76.65;7.09;0;41.29;41.29
2022;11;6391;"CANECA CHOPP VD NADIR BRISTOL 340ML";87.96;8.14;0;44.79;44.79
2022;11;24264;"FRALDA PAMPERS PANTS MEGA ROU XXG28";543.2;50.25;0;378.49;378.49
2022;11;25464;"PRATO DECOR CER LYOR LEAF 22X22CM";119.8;30.65;0;42.04;42.04
2022;11;15330;"GELEIA C MADEIRA GOURM 240G MIRTILO";24.9;2.3;0;15.04;15.04
2022;11;29944;"QUEIJO FRESCO CASA OVELHA 100G";67.8;0;0;46.4;46.4
2022;11;29945;"QUEIJO LABNEH CASA OVELHA 100G ADOBO";101.7;0;0;69.61;69.61
2022;11;1743;"AVEIA FLOCOS PINK 500G";923.06;235.87;0;683.71;683.7
2022;11;5767;"GENGIBRE CIA ERVAS PO TB 16G";83.4;21.33;0;36.38;36.38
2022;11;27582;"BURRATA BUF BOM DEST 200G TOMATE SECO";522.2;0;0;359.12;359.12
2022;11;24711;"CHA MATE ORG VITAO 32G LIM";63.6;5.88;0;36.06;37.69
2022;11;22502;"IOG NAT DESN ATILATTE 170G BAUN";27.93;0;0;20.19;20.19
2022;11;5671;"QUEIJO BUF MOZZ B DEST KG";266.29;0;0;174.35;174.35
2022;11;15589;"VH BRA MIOLO RSV 750ML C SAUV";604;55.87;0;440.16;456.97
2022;11;29566;"SH JOHNSONS BABY 200ML CACHO SONHOS";56.94;0;0;38.94;38.94
2022;11;27757;"CACHACA C MINEIRA 700ML PRATA";119.7;11.07;0;66.84;66.84
2022;11;15265;"MOLHO PIMENTA C MADEIRA 50ML S CHIL";43.8;4.05;0;24.6;25.3
2022;11;1658;"BACIA ASTRA BORDO 20L";199.6;51.06;0;77.68;78.73
2022;11;8368;"VINAGRE S VICCINO MACA TRAD 500ML";179.54;45.92;0;74.2;74.96
2022;11;6136;"PIMENTA CAYENA CIA ERVAS TB 24G";33.96;8.7;0;15.59;15.59
2022;11;23208;"FONDUE CAMPO LINDO 400G";119.7;11.07;0;75.49;75.49
2022;11;7390;"FINALIZ B EXTRATUS FORCA 200G";349.9;0;0;249.8;249.8
2022;11;11045;"COGUMELO SHIMEJI PTO BDJ 200G";189;0;0;88.85;88.87
2022;11;28636;"CANECA PORC BRASF URBAN 360ML PROMOVIDO PAPAI";79.8;7.38;0;36.26;36.26
2022;11;22132;"VH BRA ALIANCA 750ML MERLOT";89.8;8.31;0;68.97;69.39
2022;11;26280;"PEGADOR NYLON TRAMONTINA ABIL MASSA VERM";19.9;1.84;0;11.61;12.6
2022;11;21035;"VH POR MAR LISBOA 1.5L TT";199;18.41;0;113.41;120.74
2022;11;29408;"VH BRA L ARGENTA CLASSICO 750ML TT C FRANC";329.7;30.5;0;245.15;245.16
2022;11;30015;"COOKIES MERBA 200G TRIPLE CHOCO";253.77;23.47;0;153.37;153.36
2022;11;25742;"XICARA ESMALT EWEL 240ML AZ";59.8;15.3;0;26.04;26.75
2022;11;6096;"REFRIG COCA COLA 2.5L";2713.71;0;0;2210.96;2577.51
2022;11;17652;"ALMONDEGA VEG FAZ FUTURO 275G";120.89;30.92;0;39.5;62.7
2022;11;25816;"VH URU S DEL PASO GRSV 750ML TT TANNAT";158;14.62;0;90.12;99.3
2022;11;27367;"IOG Z LAC NESFIT 150G MGO BAUN";31.92;0;0;23.76;23.76
2022;11;10685;"MUSSARELA LGT LANCHE REGINA KG";252.61;0;0;158.53;158.53
2022;11;19174;"VH POR DESCOBRE DOURO DOC 750ML TT";69.9;6.47;0;45.22;49.83
2022;11;30265;"ESP BRA AMITIE 750ML CHARD MERLOT";534.1;49.4;0;352.92;352.92
2022;11;25081;"AMAC C COMFORT 500ML HYDRA SERUM";107.91;9.98;0;70.48;70.48
2022;11;29212;"FILE SALMAO BEM FRESCO VACUO KG";2764.13;193.48;0;1607.84;1607.84
2022;11;25506;"VH CHI COUSINO D LUIS 750ML BCO SAUV BLANC";69;6.38;0;40.12;42.28
2022;11;25795;"VH CHI SUNTANA 750ML TT C SAUV";95.8;8.86;0;56.23;61.96
2022;11;24098;"ABOBRINHA ORG FITO 600G";59.5;0;0;32.37;32.37
2022;11;29625;"BISC CROSTINI ITS PIZZA 100G SCICILIANA";119.5;11.05;0;66.47;66.47
2022;11;29838;"TRAIRA ANGUS KG";434.67;0;0;450.94;450.94
2022;11;5948;"CAFE C LEITE 3 CORACOES 330G";139.3;0;0;103.16;103.16
2022;11;19191;"DESODOR PEDRA HARPIC FRESH POWER 6 MARINE";185.56;17.16;0;98.57;98.57
2022;11;21548;"CAP CAFE ESPRESSO PILAO 52G FORTISSIMO";47.98;3.36;0;29.58;29.58
2022;11;18292;"PASTEL BIG FGO ASSADO CONG 240G";5.9;1.51;0;3.22;3.22
2022;11;28618;"MIST BOLO DIET Z LAC LINEA 300G CHOCO";104.65;9.68;0;63.21;63.21
2022;11;29523;"PRATO BOLO INOX LYOR 32X11CM TP";279.6;71.53;0;115.18;115.18
2022;11;29604;"CALDO DAVOZZI NATURAL 1L LEGUMES";89.97;23.02;0;46.01;46.01
2022;11;10708;"CAQUI FUYU KG";270.84;0;0;205.11;205.11
2022;11;25489;"VH BRA C VALDUGA TERR 750ML P NOIR";436;40.33;0;263.14;266.91
2022;11;8735;"PASTA ABRASIVA TRAMONTINA P INOX";89.7;22.94;0;38.01;38.02
2022;11;9556;"POLENTA MOLINO BORGO 500G CLASS";21.98;3.96;0;11.34;11.34
2022;11;22972;"CACAO POSTAS CLASSE A 500G";373.95;26.15;0;228.18;228.18
2022;11;16433;"JOGO TAMPA YAZI SILICONE 6PC";49.9;4.62;0;25.53;27.85
2022;11;20176;"FAROFA PRONTA PINK 250G CARNE SECA";53.8;13.69;0;27.43;32.41
2022;11;14803;"VH ARG DV CATENA 750ML C SAUV MALB";226;20.91;0;146.36;146.36
2022;11;22514;"COUVE FLOR SADIA 300G";61.52;0;0;38.07;38.07
2022;11;18532;"MOLHO BARBECUE HELLMANNS 400G WHISKY";23.9;2.21;0;14.17;14.22
2022;11;23203;"QUEIJO BRIE POLENGHI SELECTION 140G";167.39;15.48;0;109.55;109.55
2022;11;1102;"MAC LA MOLISANA 500G NERO SEPPIA";13.99;0;0;8.64;8.64
2022;11;19525;"VH ARG ALAMOS 750ML TT RED BLEND";99.9;9.24;0;68.72;71.99
2022;11;26808;"FAROFA PRONTA PINK 500G PICANHA";49.39;12.65;0;24.35;28.7
2022;11;27111;"COPO CRIST LYOR 275ML 3PC DIAMANTE";49.9;4.62;0;23.26;24.93
2022;11;30117;"MAC P ZARA 500G LINGUINE";95.85;0;0;59.14;59.14
2022;11;30895;"LUBRIFICANTE WD40 300ML";179.6;16.61;0;114.47;114.47
2022;11;10401;"BERINJELA ORG FITO 500G";19.8;0;0;11.6;11.6
2022;11;22793;"HAMBURGUER DAMM 360G SALMAO";137.08;12.68;0;82.52;83.22
2022;11;31317;"VH FRA P CALVET 750ML TT BORDEAUX";79.9;7.39;0;42.64;42.64
2022;11;4408;"CHOC EXCELCIUM 100G DINO LTE";79.49;7.35;0;46.7;46.7
2022;11;25362;"GARFO MIMO QUEIJO INOX CABO MAD";12.9;3.3;0;4.1;4.52
2022;11;23887;"BOMBOM SORINI SCACCO MATTO 250G";328.9;30.42;0;191.96;191.96
2022;11;31059;"FILE PEITO FGO ORG SEARA BD 600G ";74.7;0;0;51.55;51.55
2022;11;2512;"TACA SOB PRATIC 260ML";59.8;5.53;0;25.28;25.28
2022;11;5349;"TRIGO KIBE PINK 500G";119.63;30.66;0;50.73;56.01
2022;11;20125;"PANELA PRESSAO ROCHEDO POL 4.5L TURBO TOP";269;68.82;0;100.13;101.38
2022;11;22148;"KIT ESP BRA MIOLO CUVEE 750ML 4UN";199;18.41;0;132.34;141.94
2022;11;10687;"SORV H DAZS 473ML MACAD";199.6;18.46;0;130.25;130.25
2022;11;1321;"VODKA FRA CIROC 750ML";537;49.67;0;346.11;436.11
2022;11;30814;"VH POR T LISBOA 750ML SC TT TOURIGA";85.9;7.95;0;47.62;47.62
2022;11;30960;"CAP CAFE TRES PORTINARI 80G PENEIRANDO";87.6;6.12;0;53.79;53.79
2022;11;26396;"WHISKY EUA JACK DANIELS GENTLEM 1L";687;63.55;0;457.5;457.5
2022;11;31269;"BOMBOM SORINI 198G LIRICA PUCCINI";319.6;29.56;0;193.21;193.21
2022;11;20790;"SOUSPLAT PLAST LYOR MOON 25CM VDE";19.9;1.84;0;8.75;8.75
2022;11;30647;"VH BRA BEBBER 750ML RS";99.9;9.24;0;61.39;61.39
2022;11;17838;"LEITE LV Z LAC NINHO LEVINHO 1L";368.06;0;0;278.38;278.38
2022;11;21339;"COGUMELO FRA INT BONDUELLE 200G CLAS";215.82;55.25;0;115.63;115.62
2022;11;23225;"BANDEJA BAMBU LYOR 17.2X16.3X1.5";29.9;7.65;0;11.69;11.69
2022;11;29318;"CHOC ZR VITAO 22G BCO";9.98;.92;0;5.34;5.34
2022;11;30229;"MOLHO PESTO Z LAC CASA OVELHA 120G NOZES";37.9;3.51;0;25;25
2022;11;27162;"TABUA DYNASTY VD RET 30X20 BARBECUE";29.9;2.77;0;13.9;14.95
2022;11;23174;"PRATO SOB CRIST WOLFF 21CM B DOUR LINEAR";399.2;36.93;0;162.82;162.83
2022;11;11039;"MADELEINE ST MICHEL 175G GOTAS CHOCO";14.9;1.38;0;7.36;7.36
2022;11;25559;"VH CHI CONO SUR RSV 750ML SC BCO CHARD";69;6.38;0;39.87;43.93
2022;11;14505;"PATINHO CARA PRETA ANGUS BD KG";318.37;0;0;258.74;249.99
2022;11;28264;"ESP BRA SALTON CLASSIC 750ML BRUT";59.98;5.55;0;40.06;40.06
2022;11;22115;"FRIGID FRAN ROCHEDO INOVA 25CM";299.7;76.67;0;122.74;122.73
2022;11;18552;"PINCEL BELLIZ PO FACIAL";67.8;6.27;0;30.87;32.93
2022;11;29727;"PRATO SOB PORC WOLFF 20CM PETAL BCO";39.9;3.69;0;19.78;19.78
2022;11;27907;"MOSTARDA FRENCHS DIJON 340G CHARD";149.4;13.82;0;81.4;81.4
2022;11;27167;"CONJ XICARA CAFE VD DYNASTY 270ML 2PC COFFEE TIME";22.9;2.12;0;10.43;10.64
2022;11;9652;"TAPETE MULTIKIDS BANHO SAFE BATH";110;28.14;0;45.56;45.57
2022;11;8090;"TEMPERO SABOR AMI 300G COMP LOURO";19.96;1.85;0;13.67;13.67
2022;11;26951;"HAMBURGUER VEG SADIA BD 226G";78.67;20.12;0;38.95;38.95
2022;11;22551;"ARROZ ARBORIO VIGNOLA 500G";38.7;2.7;0;20.7;20.7
2022;11;20677;"COCADA BIG MIX KG";335.84;56.7;0;167.3;167.35
2022;11;29997;"HAMBURGUER VEG DONA VEGAN 280G GRAO BICO ALHO";94.5;24.17;0;37.06;66.13
2022;11;23958;"OLEO CORP BIO OIL 60ML";73.8;0;0;42.94;42.94
2022;11;5797;"BOLO ZR SUAVIPAN 250G MESCLADO";18.9;1.75;0;10.75;11.06
2022;11;30281;"AZEITE BRA O PAMPA EV 250ML";39.9;0;0;28.89;28.89
2022;11;24942;"CEBOLA CRISPY BIG KG";756.75;127.75;0;64.08;64.08
2022;11;7447;"CUMBUCA TERM COPOBRAS 15CM 20UN";76.78;19.65;0;36.46;36.46
2022;11;23370;"LEITEIRA CER B GOURMET LEMON 15X9CM";49.9;12.77;0;17.72;17.72
2022;11;26026;"VERRINE BIG IOG CALDA MGO CAST 160G";432;72.8;0;100.28;100.28
2022;11;30474;"FILE MIGNON SUINO PIF PAF TEMP KG RESF";55.07;0;0;43.87;43.87
